dataset,aggregator,trial,n_layers,optimizer__lr,optimizer__weight_decay,n_head,n_hid,attn_dropout,ff_dropout,embed_dim,numerical_passthrough,valid_loss_opt_trial,train_bacc,val_bacc,test_bacc_trial,non_trainable_params,trainable_params,aggregator__cell,aggregator__hidden_size,aggregator__num_layers,aggregator__dropout,label,valid_loss_opt_ds_agg,valid_loss_opt_ds,test_bacc_ds_agg,test_bacc_ds
kr-vs-kp,max,b76bd2a8,4,0.0003363638365164346,0.0009034572278338749,4,256,0.31085347481879383,0.3945523699652122,128,False,0.026198610817073132,100.0,99.666,99.687,0,568833,,,,,1,0.014371224494948365,0.01396124709265223,99.845,99.845
kr-vs-kp,max,2ba76420,2,0.0005006596824411199,2.2002429455327273e-06,16,1024,0.2529447763167515,0.2447639528233746,64,False,0.02425625401592697,99.95,99.331,99.53,0,321793,,,,,1,0.014371224494948365,0.01396124709265223,99.845,99.845
kr-vs-kp,max,729ccc9e,1,3.7915152825303206e-05,1.0118268628356113e-05,1,1024,0.4178882477008381,0.0009636281733201302,256,False,0.12741791661828755,96.221,94.857,96.548,0,859137,,,,,1,0.014371224494948365,0.01396124709265223,99.845,99.845
kr-vs-kp,max,36626554,1,1.1160378607983304e-05,8.610989131058869e-05,4,256,0.47120572648893966,0.47818342998032753,128,False,0.5507042109966278,86.339,87.178,87.315,0,171393,,,,,1,0.014371224494948365,0.01396124709265223,99.845,99.845
kr-vs-kp,max,1e8c5174,2,0.0005986898302107475,0.0008193087550866136,32,512,0.20219172483959752,0.26880873344196526,64,False,0.0355755210701318,98.765,98.202,98.432,0,189697,,,,,1,0.014371224494948365,0.01396124709265223,99.845,99.845
kr-vs-kp,max,c6eae124,3,0.0001416676161083713,1.6931592704683806e-05,16,64,0.04815402285524745,0.18369667926059452,64,False,0.0985612376127392,97.509,96.069,97.181,0,99329,,,,,1,0.014371224494948365,0.01396124709265223,99.845,99.845
kr-vs-kp,max,0e9c0a94,3,0.0001304734025667086,1.5368888627298175e-06,2,512,0.11405617568321536,0.24489693162467935,256,False,0.02862914500237821,99.846,99.498,99.062,0,1650689,,,,,1,0.014371224494948365,0.01396124709265223,99.845,99.845
kr-vs-kp,max,0e774128,4,0.00018708077633162456,0.0005117217455914841,4,1024,0.07369521505428533,0.15441338411378053,64,False,0.02837649974555916,100.0,99.498,99.845,0,619905,,,,,1,0.014371224494948365,0.01396124709265223,99.845,99.845
kr-vs-kp,max,a7ec247c,4,0.00016268987294019286,1.0110610604600993e-06,16,32,0.27719081600278855,0.2550005079000719,32,False,0.11529096467420459,96.205,95.356,96.104,0,41921,,,,,1,0.014371224494948365,0.01396124709265223,99.845,99.845
kr-vs-kp,max,6a3ea18a,1,3.0475901188758883e-05,1.1037218840376582e-05,1,1024,0.46600680263420813,0.02598717956289548,256,False,0.11710511883720756,96.154,95.148,95.779,0,859137,,,,,1,0.014371224494948365,0.01396124709265223,99.845,99.845
kr-vs-kp,max,8346b302,2,0.0008098011523703905,0.00010823400541067392,4,128,0.3115937723068381,0.41424940922736664,128,False,0.04371726240060525,98.588,98.014,98.265,0,238081,,,,,1,0.014371224494948365,0.01396124709265223,99.845,99.845
kr-vs-kp,max,98b9c760,3,0.0003558847903856916,6.68388820442703e-05,2,256,0.20245306976257932,0.35122115259856346,128,False,0.014371224494948365,99.95,99.498,99.533,0,436353,,,,,1,0.014371224494948365,0.01396124709265223,99.845,99.845
kr-vs-kp,max,8e02c1a0,3,0.0004031736368517552,7.815423793288604e-05,4,256,0.28951088169945105,0.38514913196555506,128,False,0.036215248890948716,99.199,99.372,99.536,0,436353,,,,,1,0.014371224494948365,0.01396124709265223,99.845,99.845
kr-vs-kp,max,7aec8074,2,0.0008685512560712411,5.197705801983281e-06,16,128,0.38721207942939795,0.3543882083378389,64,False,0.048543709809018766,99.273,99.017,98.274,0,90625,,,,,1,0.014371224494948365,0.01396124709265223,99.845,99.845
kr-vs-kp,max,622eecf8,4,0.0001614407652797029,1.6889593978720543e-06,8,512,0.014836681549808106,0.12895135535042607,32,False,0.06559909833595157,97.72,97.929,97.503,0,166721,,,,,1,0.014371224494948365,0.01396124709265223,99.845,99.845
nomao,cls,73bf0a80,3,3.577115772603019e-05,0.0004600998826983726,32,256,0.18332719858637186,0.41226543400023774,64,True,0.13108900852201985,93.611,93.168,93.763,0,185523,,,,,4,0.10374826561871969,0.09169389041870006,95.965,96.054
nomao,cls,07f4207a,1,4.1360516564169515e-05,0.0009971209075776576,8,256,0.36466307828016914,0.4618352365492029,64,True,0.10482154869923446,96.725,95.312,95.803,0,85555,,,,,4,0.10374826561871969,0.09169389041870006,95.965,96.054
nomao,cls,1a54943a,3,3.6296328314616026e-05,0.0004048496038345376,32,256,0.16366015228634065,0.40818980888744094,64,True,0.12917758233658239,93.856,92.985,93.887,0,185523,,,,,4,0.10374826561871969,0.09169389041870006,95.965,96.054
nomao,cls,ecc91aec,3,3.169627274624435e-05,6.053578017390294e-05,32,1024,0.32147142284140406,0.4983515282701977,64,True,0.13427637317055077,93.258,92.51,93.852,0,482739,,,,,4,0.10374826561871969,0.09169389041870006,95.965,96.054
nomao,cls,12d74da6,2,1.275433872669105e-05,1.0881583449283292e-05,16,64,0.07640580878139536,0.3353979098745219,64,False,0.15629631976992753,92.387,91.557,92.907,0,85825,,,,,4,0.10374826561871969,0.09169389041870006,95.965,96.054
nomao,cls,b460972c,3,0.0001293088602036119,2.478439076357524e-05,8,32,0.42407659456599794,0.4414939173784874,32,False,0.13654849255109203,92.896,92.295,92.961,0,41313,,,,,4,0.10374826561871969,0.09169389041870006,95.965,96.054
nomao,cls,db1770be,4,0.0009506497999236029,0.0002460862539222034,32,512,0.1401745476802156,0.15427665024237092,256,True,0.10963314901034855,96.028,94.597,95.096,0,2190643,,,,,4,0.10374826561871969,0.09169389041870006,95.965,96.054
nomao,cls,d08f9430,4,0.0009490685525140678,0.00019021305908790132,4,256,0.499017866332074,0.10275562211442871,64,True,0.10948160337196385,95.591,94.246,94.596,0,235507,,,,,4,0.10374826561871969,0.09169389041870006,95.965,96.054
nomao,cls,90141d10,3,4.8099391809322706e-05,0.00082261098216684,32,256,0.24200816975030937,0.46258336720999244,64,True,0.10374826561871969,97.307,95.378,95.55,0,185523,,,,,4,0.10374826561871969,0.09169389041870006,95.965,96.054
nomao,cls,2c36f13a,1,1.2244353059211685e-05,0.0007774285770141703,1,128,0.38609087672472714,0.3003505027075458,32,False,0.20973264121506013,88.425,87.473,89.258,0,34625,,,,,4,0.10374826561871969,0.09169389041870006,95.965,96.054
nomao,cls,09d218a2,1,7.365945090194957e-05,8.342109846847541e-05,8,32,0.24360771532582204,0.23807769723765398,32,True,0.10710919889555637,97.061,95.029,95.965,0,34259,,,,,4,0.10374826561871969,0.09169389041870006,95.965,96.054
nomao,cls,4f2749aa,1,0.0003171929420766101,1.6256944130134483e-06,8,64,0.047386168125739814,0.27539128403612856,32,False,0.11316293821519195,95.778,94.471,94.856,0,30465,,,,,4,0.10374826561871969,0.09169389041870006,95.965,96.054
nomao,cls,a6abe6b2,2,1.2707154888591408e-05,1.5423225123294485e-05,16,128,0.2682254422356301,0.3180979980689668,128,False,0.1430620215795356,93.296,92.413,93.466,0,261505,,,,,4,0.10374826561871969,0.09169389041870006,95.965,96.054
nomao,cls,98a2a320,4,1.0020323795278639e-05,0.00013167133160477308,16,128,0.3771065879710567,0.06317647530157461,256,False,0.13572611277454152,93.171,92.583,93.173,0,1436673,,,,,4,0.10374826561871969,0.09169389041870006,95.965,96.054
nomao,cls,213185ae,2,4.8963917078143276e-05,0.0009952484816072589,2,256,0.27190055217810594,0.48659050066500825,64,True,0.10547170174860321,96.617,95.241,95.603,0,135539,,,,,4,0.10374826561871969,0.09169389041870006,95.965,96.054
nomao,concatenate,e0d34268,3,8.637022087674948e-05,1.7085956255417457e-05,16,256,0.4301077189763848,0.1229424301727492,32,True,0.11383991633256392,95.226,94.075,94.641,0,205523,,,,,4,0.09719612516314721,0.09169389041870006,95.593,96.054
nomao,concatenate,aaeb2f70,3,8.702120298845018e-05,4.7985806137220395e-05,16,128,0.1478447215369173,0.38118797613014704,128,False,0.1027332914856164,96.288,95.181,95.593,0,2277889,,,,,4,0.09719612516314721,0.09169389041870006,95.593,96.054
nomao,concatenate,db015fe4,2,0.0002238432474234185,0.0008139893909848711,1,64,0.4562908386853867,0.11192296497807808,256,False,0.10275207750686242,95.731,94.659,94.655,0,4544385,,,,,4,0.09719612516314721,0.09169389041870006,95.593,96.054
nomao,concatenate,dbf9ab8c,4,0.0005444967603112466,0.0008468424926186913,4,1024,0.28879390549483913,0.27563400248441783,256,False,0.10983311258884433,95.712,94.939,95.295,0,7108865,,,,,4,0.09719612516314721,0.09169389041870006,95.593,96.054
nomao,concatenate,9368ced4,4,1.4557643527696229e-05,0.00015133389636497378,8,1024,0.19752578950216168,0.3339465969018014,128,False,0.10490716652679595,95.445,94.694,94.897,0,3298561,,,,,4,0.09719612516314721,0.09169389041870006,95.593,96.054
nomao,concatenate,57a4de98,1,0.0003226475259638828,5.499355404539361e-06,2,128,0.04758387697338118,0.40673492928277083,32,False,0.1037554752557765,96.079,95.111,95.568,0,513825,,,,,4,0.09719612516314721,0.09169389041870006,95.593,96.054
nomao,concatenate,1c77ad04,3,3.0366295711355458e-05,9.329802479748113e-05,16,128,0.2548495971435644,0.4867971295256993,128,False,0.09822901541870598,96.456,95.001,95.488,0,2277889,,,,,4,0.09719612516314721,0.09169389041870006,95.593,96.054
nomao,concatenate,3558f014,3,0.00011675395501289976,0.00012622937621787397,16,128,0.29699030878486693,0.17216029586809864,128,False,0.10213318278254523,96.336,95.052,95.515,0,2277889,,,,,4,0.09719612516314721,0.09169389041870006,95.593,96.054
nomao,concatenate,dcd5ffd2,2,2.895937296915377e-05,5.692573090440982e-05,16,128,0.3857824070770154,0.04289276021763411,128,True,0.1252646649846245,94.272,93.468,94.138,0,708915,,,,,4,0.09719612516314721,0.09169389041870006,95.593,96.054
nomao,concatenate,afd9c77c,4,5.129222384725675e-05,0.0002495398042946425,1,1024,0.2699929405473797,0.20419733740958523,128,False,0.09719612516314721,96.428,95.208,95.491,0,3298561,,,,,4,0.09719612516314721,0.09169389041870006,95.593,96.054
nomao,concatenate,39f15522,4,0.00017600517853148194,0.00022890113028625511,4,1024,0.32904440792274237,0.1837434450843279,64,False,0.0995267127117259,96.323,95.077,95.467,0,1590017,,,,,4,0.09719612516314721,0.09169389041870006,95.593,96.054
nomao,concatenate,156e6d86,4,1.1428354161281468e-05,0.000545917587262182,32,1024,0.16628520398463859,0.2943918991445378,256,False,0.10373197288406305,95.433,94.608,95.035,0,7108865,,,,,4,0.09719612516314721,0.09169389041870006,95.593,96.054
nomao,concatenate,f3134efc,3,2.2352646244637223e-05,4.4598973835791415e-05,2,512,0.18423729708075814,0.4977392630456628,128,False,0.10456378998992302,95.766,94.874,95.354,0,2573953,,,,,4,0.09719612516314721,0.09169389041870006,95.593,96.054
nomao,concatenate,87065d06,1,4.9066336235779834e-05,9.511348858837774e-06,1,512,0.47478494728004067,0.4499553519018379,128,True,0.11946343267048701,94.757,93.832,94.338,0,708019,,,,,4,0.09719612516314721,0.09169389041870006,95.593,96.054
nomao,concatenate,93b6549c,2,3.688816579122904e-05,2.274664012654639e-06,1,32,0.474564030148789,0.250681166035933,64,True,0.12112793158839788,94.398,93.54,94.088,0,307059,,,,,4,0.09719612516314721,0.09169389041870006,95.593,96.054
nomao,rnn,0624eb60,3,2.82027195971626e-05,2.5351622819445592e-06,16,64,0.4605314996144252,0.250371716249291,32,True,0.1065094321058223,96.364,95.018,95.64,0,226963,GRU,128.0,2.0,0.1760017937326599,4,0.10119863218416691,0.09169389041870006,95.64,96.054
nomao,rnn,c4413928,2,0.00021819222551129323,1.0731176900029785e-06,8,32,0.21457569510011115,0.06674858722200039,256,True,0.10313230112409032,96.784,94.96,95.063,0,701555,LSTM,64.0,1.0,0.012419177513172128,4,0.10119863218416691,0.09169389041870006,95.64,96.054
nomao,rnn,cf163032,2,0.0002911472301418752,9.658530693122339e-06,32,128,0.15430858652015667,0.09410607245444078,256,True,0.10119863218416691,96.618,95.49,95.138,0,800051,LSTM,64.0,1.0,0.0972958362984985,4,0.10119863218416691,0.09169389041870006,95.64,96.054
nomao,rnn,4eb9e6fe,3,0.00014295162637213246,0.00011474454986532509,4,256,0.003162192377149875,0.32150844630564696,64,True,0.10609052430237911,96.093,94.823,95.166,0,3527795,LSTM,512.0,2.0,0.13939021866262657,4,0.10119863218416691,0.09169389041870006,95.64,96.054
nomao,rnn,11b152b2,4,1.8415225416356465e-05,0.0001633218671768128,1,32,0.4292264227208142,0.2892402421980421,128,False,0.1329889818236943,93.187,92.668,93.276,0,560001,GRU,128.0,2.0,0.23700600716313158,4,0.10119863218416691,0.09169389041870006,95.64,96.054
nomao,rnn,5297100e,1,2.4229685564793724e-05,2.9682734506124515e-06,4,512,0.013335234997253642,0.3400050472063522,64,True,0.13740737676776132,93.101,92.323,93.629,0,3460851,LSTM,512.0,2.0,0.4280697128174891,4,0.10119863218416691,0.09169389041870006,95.64,96.054
nomao,rnn,2f8f030c,1,1.2064721720575793e-05,3.22375820232035e-05,2,1024,0.47640131267824726,0.37045913541423625,128,False,0.1372627634325412,93.228,92.183,93.225,0,1427329,GRU,512.0,1.0,0.2935325030613143,4,0.10119863218416691,0.09169389041870006,95.64,96.054
nomao,rnn,46e8d1ea,2,7.342395941259918e-05,1.2620028406890277e-06,8,128,0.13606797677600288,0.15174057743743952,256,True,0.11061464841551209,96.137,94.599,95.213,0,800051,LSTM,64.0,1.0,0.08191225439093533,4,0.10119863218416691,0.09169389041870006,95.64,96.054
nomao,rnn,f31812f0,2,0.0004639944379198883,1.1918580148658152e-06,8,32,0.2426223620008775,0.04340878030745902,256,True,0.1081487591426085,95.471,94.013,94.579,0,5993075,LSTM,1024.0,1.0,0.4958650731607755,4,0.10119863218416691,0.09169389041870006,95.64,96.054
nomao,rnn,7f3124f6,3,5.0813989944724396e-05,1.232418296009175e-05,32,128,0.12194568834138714,0.15409912241118373,256,True,0.1124318799726264,95.759,94.452,95.242,0,1130163,LSTM,64.0,1.0,0.09235176168432309,4,0.10119863218416691,0.09169389041870006,95.64,96.054
nomao,rnn,a1f9b48e,2,0.00019310627789941677,1.0770711699212431e-06,8,128,0.16412815231191485,0.10048714846653403,256,True,0.10305596952378343,96.976,95.262,95.533,0,800051,LSTM,64.0,1.0,0.014315488251102564,4,0.10119863218416691,0.09169389041870006,95.64,96.054
nomao,rnn,d6023b54,4,2.3622542430799796e-05,3.7488969815826595e-05,2,512,0.17636638309938524,0.3565404846791028,32,False,0.1513722214961837,91.836,91.143,91.946,0,818689,GRU,256.0,2.0,0.17423562291586703,4,0.10119863218416691,0.09169389041870006,95.64,96.054
nomao,rnn,4bf1c07c,2,0.00048286471180330277,8.769387927396527e-06,32,128,0.3051465924447028,0.08516094665838732,256,False,0.11369033383623568,94.689,94.003,94.472,0,6125569,LSTM,1024.0,1.0,0.40179593086927223,4,0.10119863218416691,0.09169389041870006,95.64,96.054
nomao,rnn,0802a648,1,0.00014877842597412947,6.601688779501014e-06,8,512,0.027456294169658557,0.29817420582192666,128,True,0.10459421022518027,96.27,94.995,95.351,0,290739,LSTM,64.0,1.0,0.0020986924171958465,4,0.10119863218416691,0.09169389041870006,95.64,96.054
nomao,rnn,b247c196,2,0.000884000464628148,0.0006601812482130733,2,512,0.40695978446452435,0.40576325635301247,128,True,0.11067107107328708,95.531,94.078,94.83,0,1155123,GRU,256.0,2.0,0.00018403288745372226,4,0.10119863218416691,0.09169389041870006,95.64,96.054
nomao,sum,16635ed4,1,0.00012269506528139436,2.3966848910629787e-05,2,32,0.48466193570117905,0.20987027345254272,256,True,0.11459970272332755,96.447,94.468,94.912,0,362835,,,,,4,0.10045776671469082,0.09169389041870006,95.33,96.054
nomao,sum,c996208a,2,7.129775300786021e-05,1.909645564787412e-06,4,1024,0.37912009268870706,0.20594201826283054,32,True,0.12712983936871255,94.251,93.202,94.229,0,169651,,,,,4,0.10045776671469082,0.09169389041870006,95.33,96.054
nomao,sum,71b4156c,3,1.4497766703525096e-05,1.0403975153900136e-06,2,1024,0.46165391333143774,0.45141964870903334,32,False,0.15848609074641085,91.816,90.681,91.997,0,234721,,,,,4,0.10045776671469082,0.09169389041870006,95.33,96.054
nomao,sum,05335bd6,4,0.0007914133498096418,6.257023367051813e-05,32,256,0.2480949772966716,0.47604962438443765,64,True,0.11026696167398775,95.998,94.495,95.106,0,235443,,,,,4,0.10045776671469082,0.09169389041870006,95.33,96.054
nomao,sum,01e120a6,4,0.00032502133307291364,1.659538113229616e-05,32,64,0.3207710684750948,0.41928483449448245,128,False,0.10383346800048034,95.261,94.298,94.567,0,394753,,,,,4,0.10045776671469082,0.09169389041870006,95.33,96.054
nomao,sum,f6f8064c,4,0.0009942781226869961,4.000149941318445e-05,32,256,0.2518627898459073,0.4982664929407105,64,True,0.11045119960288532,95.43,93.993,94.583,0,235443,,,,,4,0.10045776671469082,0.09169389041870006,95.33,96.054
nomao,sum,5adbe53e,4,0.0007448406711619789,0.000142939332602095,32,256,0.19845831431564753,0.3617281959982583,64,True,0.11225888632961027,96.05,94.832,95.303,0,235443,,,,,4,0.10045776671469082,0.09169389041870006,95.33,96.054
nomao,sum,436e39d2,4,0.0009798064847713294,3.196445229056213e-05,32,64,0.2994322066551566,0.4497935648934184,128,False,0.1035155719985174,95.478,94.731,94.807,0,394753,,,,,4,0.10045776671469082,0.09169389041870006,95.33,96.054
nomao,sum,067e77a4,4,0.0008343366398392203,0.00013562990246012203,32,64,0.2448638639587311,0.3567494163894876,64,True,0.10988900202911374,95.674,94.355,94.746,0,136371,,,,,4,0.10045776671469082,0.09169389041870006,95.33,96.054
nomao,sum,576a25c0,2,1.02365795992111e-05,1.2344747302900065e-06,8,128,0.03581962452092441,0.3765678846734179,128,True,0.1525955555051777,92.702,91.789,93.04,0,250163,,,,,4,0.10045776671469082,0.09169389041870006,95.33,96.054
nomao,sum,519ca1d0,1,4.2239392149410675e-05,3.80909475280341e-06,4,64,0.3947650892850624,0.23973307288416945,32,False,0.13194251392967865,93.642,92.871,93.994,0,30433,,,,,4,0.10045776671469082,0.09169389041870006,95.33,96.054
nomao,sum,348b0218,3,0.0003155662056730427,1.043337340921933e-05,32,64,0.3070171558712297,0.30709078916075166,128,False,0.10045776671469082,96.334,95.183,95.33,0,311617,,,,,4,0.10045776671469082,0.09169389041870006,95.33,96.054
nomao,sum,5594e51e,3,0.00013053778311200462,0.0002453855006598601,2,64,0.08829782942201808,0.3348728621123863,64,True,0.11115257191230853,96.145,94.712,95.096,0,111155,,,,,4,0.10045776671469082,0.09169389041870006,95.33,96.054
nomao,sum,5e7234f4,2,0.000393401421643567,0.00038745566303026604,16,512,0.029483549946876686,0.07713382679899988,256,True,0.1232918128209105,94.923,93.459,94.048,0,1136179,,,,,4,0.10045776671469082,0.09169389041870006,95.33,96.054
nomao,sum,b6b79b7c,2,3.434951853010183e-05,0.0008975496218388487,1,32,0.15224186730256112,0.09167916382617419,64,False,0.12484746784010699,94.48,93.571,94.114,0,77505,,,,,4,0.10045776671469082,0.09169389041870006,95.33,96.054
nomao,mean,6a551d2a,1,0.00043341732978131214,3.5209893653051103e-06,8,64,0.3345590165160775,0.49554359426881694,128,False,0.10858583402866274,95.749,95.054,95.312,0,145345,,,,,4,0.09869954935978273,0.09169389041870006,95.529,96.054
nomao,mean,b01394c0,2,1.2801571916157887e-05,0.00017824809840110678,32,128,0.4469148948062013,0.08271222387447946,256,True,0.1466319366141637,92.848,92.143,93.53,0,742195,,,,,4,0.09869954935978273,0.09169389041870006,95.529,96.054
nomao,mean,ae9c90e8,3,8.083541097067795e-05,1.7790623769724882e-05,2,256,0.20503450684276217,0.357409967775766,64,False,0.12817277625715476,93.53,92.829,93.893,0,185281,,,,,4,0.09869954935978273,0.09169389041870006,95.529,96.054
nomao,mean,fe165a90,4,6.828168979161179e-05,4.406731725892803e-05,2,32,0.3046624686779314,0.3489926153479623,64,False,0.1283391880985616,93.563,92.892,93.578,0,119681,,,,,4,0.09869954935978273,0.09169389041870006,95.529,96.054
nomao,mean,c6380eac,4,0.0001564797116548342,0.0005723736168194071,16,128,0.461172351947661,0.28435813615130845,256,True,0.10646068247814199,96.191,94.773,94.977,0,1402419,,,,,4,0.09869954935978273,0.09169389041870006,95.529,96.054
nomao,mean,188e2ae6,2,2.830803391163922e-05,5.6998587525596776e-05,1,32,0.11170905565487965,0.20889841211203314,128,False,0.13961986872267174,93.158,92.429,93.475,0,212033,,,,,4,0.09869954935978273,0.09169389041870006,95.529,96.054
nomao,mean,a091d27c,3,0.0007066866155055385,9.55580699463548e-05,32,512,0.07987883543831636,0.254727996383143,256,False,0.10397170676248402,96.257,95.036,95.529,0,1697281,,,,,4,0.09869954935978273,0.09169389041870006,95.529,96.054
nomao,mean,b79eb468,4,1.0488945904139341e-05,0.0005024422631436861,16,128,0.42904691719134813,0.20108625411493114,32,True,0.1610886723356532,92.646,91.56,93.212,0,78579,,,,,4,0.09869954935978273,0.09169389041870006,95.529,96.054
nomao,mean,9d0b02f8,3,9.160729898153197e-05,2.6383666681986866e-05,2,32,0.23944877751611532,0.3690501425399325,64,False,0.10151386145439097,96.405,95.41,95.513,0,98593,,,,,4,0.09869954935978273,0.09169389041870006,95.529,96.054
nomao,mean,9eeb7850,4,0.00019708590115189313,8.39317269321683e-05,8,64,0.3419834980055352,0.36178738969019997,256,False,0.09869954935978273,95.661,94.861,94.772,0,1305089,,,,,4,0.09869954935978273,0.09169389041870006,95.529,96.054
nomao,mean,6bb346f0,1,0.00018137435627345628,1.15278498094278e-05,4,1024,0.16824314377216706,0.3890997191302403,32,True,0.1028306237346943,96.134,94.73,95.095,0,98707,,,,,4,0.09869954935978273,0.09169389041870006,95.529,96.054
nomao,mean,8d5932a0,3,6.468160960027788e-05,2.304729817021058e-05,2,256,0.2530741074543353,0.35206468702755755,64,False,0.1300024299901403,93.692,92.758,93.831,0,185281,,,,,4,0.09869954935978273,0.09169389041870006,95.529,96.054
nomao,mean,12567256,3,3.247660315798425e-05,0.0005757925849249181,1,32,0.22876350957191066,0.06946881392776716,64,False,0.14407768275063979,92.657,92.096,92.801,0,98593,,,,,4,0.09869954935978273,0.09169389041870006,95.529,96.054
nomao,mean,245eb044,4,0.0006822452719435965,1.986195330235023e-06,8,64,0.35341817839255213,0.4990913032097382,256,False,0.11766905492247577,94.415,93.633,94.123,0,1305089,,,,,4,0.09869954935978273,0.09169389041870006,95.529,96.054
nomao,mean,2cae9018,1,0.00020911764813061746,1.0137031869759191e-05,4,1024,0.3247797698322926,0.44729439194514,128,False,0.11348089314300022,95.327,94.707,95.228,0,392065,,,,,4,0.09869954935978273,0.09169389041870006,95.529,96.054
nomao,max,b97f7136,1,0.0008943191138575203,2.501340386899918e-06,32,32,0.4990423879670961,0.30226006439333575,64,True,0.10502172528997,96.226,95.223,95.435,0,56595,,,,,4,0.09169389041870006,0.09169389041870006,96.054,96.054
nomao,max,4a586c8e,3,0.0003782901565141186,1.3719322553093527e-06,16,256,0.4514620024814122,0.47795181823189636,64,False,0.09904584695876778,96.507,95.122,95.426,0,185281,,,,,4,0.09169389041870006,0.09169389041870006,96.054,96.054
nomao,max,766b6732,3,1.081960239158306e-05,0.00029137447373767914,8,128,0.3247794899334904,0.024885289770370824,256,True,0.14436727994181464,93.197,92.33,93.751,0,1072307,,,,,4,0.09169389041870006,0.09169389041870006,96.054,96.054
nomao,max,c7e857e6,1,0.0001318057434597392,4.453012923027445e-05,16,256,0.41343834691832454,0.3170337962478661,256,False,0.0959840964174108,97.347,95.616,95.767,0,511745,,,,,4,0.09169389041870006,0.09169389041870006,96.054,96.054
nomao,max,014cb252,2,1.8996686559366473e-05,0.0005400071610608302,16,64,0.26905869144808425,0.2733431519513653,32,True,0.14295774198669697,93.492,92.576,93.831,0,44851,,,,,4,0.09169389041870006,0.09169389041870006,96.054,96.054
nomao,max,6a03dd90,2,0.00013362012616207762,1.6058672420498254e-05,8,128,0.37158166598703096,0.1345554119660773,256,False,0.09169389041870006,97.322,95.773,96.054,0,776193,,,,,4,0.09169389041870006,0.09169389041870006,96.054,96.054
nomao,max,83d80816,2,0.0001421871240449757,3.1285935666670184e-05,16,256,0.3724778835681087,0.17222250646393739,256,False,0.09516997260403498,96.836,95.613,95.621,0,907521,,,,,4,0.09169389041870006,0.09169389041870006,96.054,96.054
nomao,max,2a192b14,2,9.426604922007899e-05,7.243486694195506e-05,8,128,0.35047817272889603,0.028856525440893538,256,False,0.09453485963735597,97.062,95.4,95.595,0,776193,,,,,4,0.09169389041870006,0.09169389041870006,96.054,96.054
nomao,max,1f8b5796,4,0.00022498046695881472,1.126043323686129e-05,1,1024,0.4622498052068627,0.41257865130810795,64,False,0.10203803003906564,96.542,95.147,95.768,0,631553,,,,,4,0.09169389041870006,0.09169389041870006,96.054,96.054
nomao,max,c527f32c,4,6.366730206193318e-05,1.1659462586592792e-06,4,1024,0.1895262626311111,0.1482537356675555,128,False,0.09699136032156098,97.379,95.6,95.976,0,1381633,,,,,4,0.09169389041870006,0.09169389041870006,96.054,96.054
nomao,max,2ce2b190,1,2.1597365295872303e-05,2.2802694828735447e-06,4,32,0.23277018822831524,0.35368873433653264,32,True,0.14136909138874446,93.786,92.92,94.281,0,34227,,,,,4,0.09169389041870006,0.09169389041870006,96.054,96.054
nomao,max,146a6c08,2,0.00014340595428014374,3.553521276290842e-05,8,128,0.3656796368932135,0.1669211951089957,256,False,0.09266799386122153,97.462,95.854,95.715,0,776193,,,,,4,0.09169389041870006,0.09169389041870006,96.054,96.054
nomao,max,950463c4,2,6.572510186071126e-05,0.00010664047621498533,8,512,0.02833152937208397,0.059698355798058184,256,False,0.09803096237206656,97.019,95.063,95.369,0,1170177,,,,,4,0.09169389041870006,0.09169389041870006,96.054,96.054
nomao,max,849f0428,3,5.8789016671419097e-05,8.409402095198716e-05,8,128,0.042163053214835544,0.002608714354117969,256,False,0.10271655648717613,96.245,94.96,95.086,0,1106305,,,,,4,0.09169389041870006,0.09169389041870006,96.054,96.054
nomao,max,b7b9397c,1,0.00031313067276862006,4.885711547989954e-06,2,256,0.18975762408098312,0.23483194251024564,64,False,0.09859479269415171,97.065,95.474,95.813,0,85313,,,,,4,0.09169389041870006,0.09169389041870006,96.054,96.054
ldpa,cls,c6f7db58,1,5.924767305949332e-05,0.0008893567515819538,16,128,0.027088300496283205,0.46640490559769543,64,False,0.8100629044464168,43.904,42.504,42.755,0,52171,,,,,4,0.7169185579799267,0.6494347588263654,48.124,54.464
ldpa,cls,45d2d354,1,7.794147233784079e-05,0.0003360218347313091,16,128,0.07864590313438907,0.4340958284140775,64,False,0.8097304530504128,43.904,42.138,42.755,0,52171,,,,,4,0.7169185579799267,0.6494347588263654,48.124,54.464
ldpa,cls,df289596,4,0.0008574680927984282,3.709484098167109e-05,8,512,0.38979110371998194,0.027027215251217873,256,False,1.1897726301341096,28.993,28.953,28.993,0,2155915,,,,,4,0.7169185579799267,0.6494347588263654,48.124,54.464
ldpa,cls,12d96af2,2,0.00014589382610611813,0.0008394808933894939,16,128,0.003227565255780102,0.37764503779159897,32,False,0.7526175349310852,50.251,46.675,47.255,0,39307,,,,,4,0.7169185579799267,0.6494347588263654,48.124,54.464
ldpa,cls,9895113c,2,6.244856231870733e-05,0.0008556463178978019,16,128,0.001821595136014556,0.4719751601246655,32,False,0.7928679678519056,45.415,43.569,44.001,0,39307,,,,,4,0.7169185579799267,0.6494347588263654,48.124,54.464
