dataset,model,architecture_name,fs_method,fs_percent,fs_n_features,balanced_accuracy_mean,balanced_accuracy_std,balanced_accuracy_sum,accuracy_mean,accuracy_std,accuracy_sum,log_loss_mean,log_loss_std,log_loss_sum,inference_time_mean,inference_time_std,inference_time_sum,training_time_mean,training_time_std,training_time_sum,roc_auc_mean,roc_auc_std,roc_auc_sum,f1_mean,f1_std,f1_sum,precision_mean,precision_std,precision_sum,recall_mean,recall_std,recall_sum
adult,mlp/simple_nd,A1,decision_tree,1.0,14,0.7844286081106286,0.009075815163968094,3.9221430405531432,0.8578303849857883,0.003392517702953756,4.289151924928942,0.31359326311288643,0.0024152555742140416,1.5679663155644321,0.22250547409057617,0.010972644605627057,1.1125273704528809,0.0,0.0,0.0,0.7844286081106286,0.009075815163968076,3.9221430405531432,0.9082257778366378,0.002133359813879759,4.541128889183189,0.8915879729381041,0.00561917171047476,4.457939864690521,0.9255505495545906,0.006075088361613163,4.627752747772953
adult,mlp/simple_nd_nn,A0,decision_tree,1.0,14,0.768792988673285,0.007056813381314345,3.843964943366425,0.8524813854294038,0.0036704203737080573,4.262406927147019,0.31905437988999197,0.004633939322445605,1.5952718994499597,0.16823263168334962,0.0056599969140618805,0.841163158416748,0.0,0.0,0.0,0.7687929886732849,0.007056813381314298,3.8439649433664247,0.9054808167477555,0.002438700571328455,4.5274040837387775,0.8825295191467305,0.00411502954753073,4.412647595733652,0.9296926440132367,0.005807502516710425,4.6484632200661835
adult,mlp/simple_nd_nn,A1,decision_tree,1.0,14,0.7716679176339927,0.010873667772563407,3.8583395881699634,0.852302219829199,0.003139806426766099,4.261511099145995,0.3205492159187395,0.00303784700307161,1.6027460795936976,0.2019134521484375,0.012850046678273028,1.0095672607421875,0.0,0.0,0.0,0.7716679176339927,0.010873667772563432,3.8583395881699634,0.9051006555100549,0.001978926609915727,4.525503277550275,0.8845766879112166,0.006845408074964045,4.422883439556083,0.9266958352679854,0.008109293809080521,4.633479176339927
adult,transformer/cls,A0,decision_tree,1.0,14,0.7860447341915535,0.006501062391141712,3.9302236709577674,0.8612854792020688,0.004198444257495553,4.306427396010344,0.2988494707119567,0.006954612570235998,1.4942473535597836,0.6132153511047364,0.16454998720582514,3.0660767555236816,252.1143406239109,16.46289898218414,1260.5717031195545,0.7860447341915535,0.0065010623911416834,3.930223670957768,0.9107003002158933,0.0029802618656519894,4.553501501079467,0.891586552324328,0.004097187279217727,4.45793276162164,0.9307028017164404,0.007685472133221996,4.653514008582202
adult,transformer/cls,A1,decision_tree,1.0,14,0.790214149079049,0.007529383607519144,3.9510707453952447,0.8604665445373325,0.004421362054998847,4.302332722686662,0.29946334373505945,0.007197158047390807,1.4973167186752971,0.6929690837860107,0.01817168419344835,3.4648454189300537,312.5719532167863,32.08422836563704,1562.8597660839316,0.7902141490790489,0.007529383607519096,3.9510707453952443,0.909740426700593,0.003162908027540952,4.548702133502965,0.8947768783392857,0.0048886433537627064,4.473884391696428,0.9252816314914311,0.008586559438142691,4.626408157457155
adult,transformer/cls,A10,decision_tree,1.0,14,0.788759918339255,0.005186679878951063,3.943799591696275,0.860364118342637,0.004255284188412497,4.301820591713185,0.3002728686507076,0.005638141655067415,1.5013643432535382,0.8544068813323975,0.03150127600165408,4.272034406661987,348.8701180795829,35.15551229121355,1744.3505903979144,0.7887599183392549,0.005186679878951045,3.9437995916962745,0.9097721164102353,0.003388155487518126,4.5488605820511765,0.8937939661008757,0.00426515279499487,4.468969830504379,0.9264265033451766,0.01061898850996858,4.632132516725883
adult,transformer/cls,A11,decision_tree,1.0,14,0.7841948926544448,0.01114723581315385,3.920974463272224,0.8600826117009335,0.004187894270536186,4.300413058504668,0.3009219453558355,0.00551056452364317,1.5046097267791774,1.0134097576141357,0.022992104999345682,5.067048788070679,329.1367802739143,34.3421147293145,1645.6839013695717,0.7841948926544448,0.011147235813153796,3.920974463272224,0.9099543184495683,0.0024744660709467626,4.549771592247842,0.890722708787466,0.006710148299855653,4.45361354393733,0.9300964519755561,0.005846780284058354,4.650482259877781
adult,transformer/cls,A12,decision_tree,1.0,14,0.7857274476368331,0.009055425003886064,3.9286372381841654,0.8614134579059094,0.003945617654191178,4.307067289529547,0.2994653072776722,0.005986055788965841,1.4973265363883608,0.5637454032897949,0.023029627858451814,2.8187270164489746,222.17114103351318,28.115933105350212,1110.855705167566,0.7857274476368331,0.009055425003886054,3.9286372381841654,0.9108201230443151,0.0028730180297677817,4.554100615221576,0.8913675407748276,0.005999130646909225,4.456837703874138,0.9312415619403328,0.009671843406989686,4.656207809701664
adult,transformer/cls,A13,decision_tree,1.0,14,0.7893772438874914,0.010610956417567586,3.946886219437457,0.8610806923151368,0.0031673516652980594,4.305403461575684,0.29998820390330627,0.005636716949626536,1.4999410195165312,0.7103503704071045,0.018336858703619445,3.5517518520355225,262.3850923600779,27.753780045414473,1311.9254618003897,0.7893772438874914,0.010610956417567652,3.946886219437457,0.910276006139207,0.0023132602605156795,4.551380030696035,0.8940430063667174,0.007185895552721653,4.470215031833587,0.9272344877749829,0.009919657649136514,4.636172438874914
adult,transformer/cls,A14,decision_tree,1.0,14,0.786662852195979,0.007803753864718581,3.933314260979895,0.8603385691086147,0.005387603902224851,4.301692845543074,0.29959899065219686,0.0067041687148516604,1.4979949532609842,0.863746166229248,0.017222443033669838,4.31873083114624,325.11618639641904,39.89805351945992,1625.5809319820953,0.7866628521959791,0.007803753864718546,3.9333142609798952,0.9099218360736906,0.00402731112678311,4.549609180368453,0.8923543127073085,0.005450219910831099,4.4617715635365425,0.9283123710586245,0.011690861965460085,4.641561855293123
adult,transformer/cls,A15,decision_tree,1.0,14,0.7887907275255784,0.011166184981405794,3.9439536376278923,0.8601337854968059,0.0036911019669839716,4.300668927484029,0.29972789956971513,0.005562332233137323,1.4986394978485758,1.0224499225616455,0.01741838278682065,5.1122496128082275,356.70067644975126,32.43798421981435,1783.5033822487562,0.7887907275255784,0.01116618498140582,3.9439536376278923,0.9096103451346395,0.0024497915660314047,4.548051725673197,0.8939323574003051,0.007148661234961045,4.469661787001526,0.9259547883844903,0.008890071372859236,4.629773941922451
adult,transformer/cls,A16,decision_tree,1.0,14,0.7852532998617255,0.012434146973606943,3.926266499308628,0.8604152954136325,0.00424412906601563,4.302076477068162,0.3004091274534014,0.005888359507676658,1.502045637267007,0.558391523361206,0.012290741767091882,2.7919576168060303,212.0759571450752,7.9736940634460804,1060.379785725376,0.7852532998617255,0.012434146973606883,3.926266499308628,0.9101176333357843,0.0025517849956655527,4.550588166678922,0.8913770334465726,0.007623641486729879,4.456885167232863,0.9297599330567843,0.0077648417451277605,4.648799665283922
adult,transformer/cls,A17,decision_tree,1.0,14,0.7852537847238168,0.009549714414960987,3.9262689236190838,0.8590844164574273,0.0025181507995509045,4.2954220822871365,0.30142758038474904,0.004964900448263987,1.5071379019237452,0.7080216884613038,0.02518336411804704,3.5401084423065186,251.01942084171833,29.813068648374088,1255.0971042085916,0.7852537847238168,0.009549714414961014,3.9262689236190838,0.9090986406910666,0.002070591252491126,4.545493203455333,0.8918036908266938,0.006649815532696298,4.459018454133469,0.9272009027809668,0.010139405568420967,4.636004513904834
adult,transformer/cls,A18,decision_tree,1.0,14,0.7856017953571751,0.008443989870392774,3.9280089767858755,0.8593915214599974,0.003147515842012754,4.296957607299987,0.3016314218636907,0.005206722661007314,1.5081571093184534,0.8753939151763916,0.026970475098616716,4.376969575881958,321.3326112747192,34.38073427213169,1606.6630563735962,0.7856017953571751,0.008443989870392748,3.9280089767858755,0.909301185935299,0.002507046434789719,4.546505929676495,0.8919305290371172,0.0059655872578154925,4.459652645185586,0.9274702573810167,0.009915601080830352,4.6373512869050835
adult,transformer/cls,A19,decision_tree,1.0,14,0.7832599885139774,0.011006086301944938,3.916299942569887,0.8601593150800907,0.002449862167514006,4.300796575400454,0.30118111207761994,0.005578979296148386,1.5059055603880998,1.0388155460357666,0.051073803210473806,5.194077730178833,334.73419721126555,35.62883999699706,1673.6709860563278,0.7832599885139773,0.011006086301944905,3.9162999425698866,0.9100810113498046,0.0016094165413353644,4.550405056749023,0.8900887990721458,0.007264835034885618,4.450443995360729,0.9311066436946215,0.008867751827141437,4.655533218473107
adult,transformer/cls,A2,decision_tree,1.0,14,0.7879484110000493,0.009553858400743487,3.9397420550002464,0.8605176659312377,0.003912664959810836,4.302588329656189,0.29975035159487484,0.005781578735520767,1.498751757974374,0.8427001953125,0.022564000748598437,4.2135009765625,328.70613820552825,47.239741827581014,1643.5306910276413,0.7879484110000493,0.009553858400743478,3.9397420550002464,0.9099719661173158,0.002546855244000511,4.549859830586579,0.8931835784368112,0.0059821361300771364,4.465917892184056,0.9274701553334319,0.007110578339467763,4.63735077666716
adult,transformer/cls,A20,decision_tree,1.0,14,0.7855480834273021,0.014927568630948629,3.9277404171365107,0.8610295119690186,0.0035571826164697545,4.305147559845093,0.30078526646223436,0.006302809508049964,1.5039263323111718,0.5661448001861572,0.022270106079256554,2.830724000930786,189.5761950146068,24.83413811094106,947.880975073034,0.7855480834273021,0.014927568630948556,3.9277404171365107,0.9105366888535423,0.002832327825582472,4.5526834442677115,0.8915059929418776,0.010137841174600063,4.457529964709388,0.9306695001879376,0.014720567281322039,4.653347500939688
adult,transformer/cls,A21,decision_tree,1.0,14,0.7892846321439688,0.009172489492255648,3.946423160719844,0.8611063234272327,0.00356776270821623,4.305531617136164,0.3012323439441681,0.005082778151818183,1.5061617197208406,0.7450767993927002,0.0639796505349692,3.725383996963501,236.29816577326164,20.194673016255155,1181.4908288663082,0.7892846321439687,0.009172489492255624,3.9464231607198434,0.9102983396598271,0.002744079545331296,4.551491698299135,0.8939552953003325,0.0063911645723994165,4.4697764765016625,0.9273692642879375,0.010393404768928126,4.636846321439688
adult,transformer/cls,A22,decision_tree,1.0,14,0.79214838839084,0.009704447030434172,3.9607419419542,0.8601338084226665,0.0042005546332454895,4.3006690421133325,0.30185459564609,0.005712441168112389,1.5092729782304501,0.9092647075653076,0.030906879516740288,4.546323537826538,286.36922335624695,30.61524305513416,1431.8461167812347,0.79214838839084,0.009704447030434169,3.9607419419542,0.9093380265946515,0.0026686826321209002,4.546690132973257,0.896262726714059,0.0059492379597064216,4.481313633570295,0.92285677678168,0.006415964306588166,4.6142838839084
adult,transformer/cls,A23,decision_tree,1.0,14,0.7881504226981042,0.006944200322706765,3.940752113490521,0.860824770933808,0.0030802657339529258,4.30412385466904,0.3017936421433933,0.00449362715860609,1.5089682107169666,1.0363627433776856,0.03243041434142203,5.181813716888428,341.6496468226115,40.21497114801949,1708.2482341130574,0.7881504226981042,0.006944200322706711,3.940752113490521,0.9101866374228831,0.002118195911426553,4.550933187114415,0.8932021932441009,0.004437169649275725,4.466010966220504,0.9278741787295417,0.006266182189679682,4.639370893647708
adult,transformer/cls,A24,decision_tree,1.0,14,0.7842317807700397,0.010545321311169871,3.921158903850199,0.8597498821365134,0.0035752564438886088,4.298749410682567,0.30115650281204254,0.005855862463537459,1.5057825140602128,0.585831594467163,0.0019489797984543538,2.9291579723358154,189.23250336817335,19.839353192978702,946.1625168408667,0.7842317807700397,0.010545321311169873,3.921158903850199,0.9096659972337016,0.003300178827966167,4.548329986168508,0.8909471154125306,0.008064927095477974,4.454735577062653,0.9294235615400795,0.014883502966519923,4.647117807700398
adult,transformer/cls,A25,decision_tree,1.0,14,0.7868058584384565,0.0093870121532826,3.9340292921922826,0.8603896675766596,0.00272819093545931,4.301948337883298,0.3009509048771239,0.005248365276927627,1.5047545243856195,0.7243817329406739,0.020429517176186195,3.621908664703369,245.49475155671433,22.797961013170994,1227.4737577835717,0.7868058584384565,0.009387012153282614,3.9340292921922826,0.9099621849513635,0.002081365789605134,4.549810924756818,0.8924537378101285,0.006401414825119103,4.462268689050642,0.9282783835435797,0.009352299845505486,4.641391917717899
adult,transformer/cls,A26,decision_tree,1.0,14,0.7875922203456805,0.009818825776712831,3.9379611017284026,0.8593659394747457,0.002809617162369631,4.296829697373728,0.3010648525996801,0.005016032744538966,1.5053242629984003,0.9112980842590332,0.049071071579465116,4.556490421295166,296.52745724916457,26.34391318920474,1482.637286245823,0.7875922203456805,0.009818825776712793,3.9379611017284026,0.9091221333481421,0.0021194875735102417,4.545610666740711,0.8933405012349258,0.0067047528406268715,4.466702506174629,0.925584440691361,0.009510527625098436,4.627922203456805
adult,transformer/cls,A27,decision_tree,1.0,14,0.7907051631202296,0.0082000625251041,3.9535258156011484,0.8608247840342997,0.0034184839060597627,4.304123920171499,0.3013648547399494,0.0046859587146578325,1.506824273699747,1.0205584526062013,0.031600904843241275,5.102792263031006,337.70830726623535,34.66748678570434,1688.5415363311768,0.7907051631202296,0.008200062525104095,3.9535258156011484,0.9099833793186679,0.0020971575934437643,4.54991689659334,0.8949934625600718,0.004953141775836334,4.474967312800359,0.925516992907126,0.00453351946059885,4.62758496453563
adult,transformer/cls,A28,decision_tree,1.0,14,0.7881420073326859,0.006943767463329407,3.9407100366634293,0.8606456184340949,0.0031085569970015253,4.303228092170475,0.30055304145959455,0.0057551956571363725,1.5027652072979727,0.5623630523681641,0.016750829423723353,2.8118152618408203,181.15795480554755,22.250308873746526,905.7897740277377,0.7881420073326859,0.006943767463329373,3.9407100366634293,0.9100490856379736,0.00225538312386986,4.550245428189868,0.8932617788348644,0.004629766396188944,4.466308894174322,0.9275373479987051,0.007333501771323106,4.6376867399935255
adult,transformer/cls,A29,decision_tree,1.0,14,0.7885888901928302,0.011177173829405309,3.942944450964151,0.859493931279078,0.003168361102528711,4.29746965639539,0.3009387894841267,0.005733074975104495,1.5046939474206336,0.723334264755249,0.027149574240684395,3.616671323776245,236.649813245024,20.290370587951447,1183.24906622512,0.7885888901928302,0.011177173829405414,3.942944450964151,0.9091387395216272,0.002229068285152567,4.545693697608136,0.8940139033016765,0.007479670505379168,4.470069516508382,0.9249111137189938,0.0097917361218202,4.624555568594969
adult,transformer/cls,A3,decision_tree,1.0,14,0.7890717226936255,0.006625179846323273,3.945358613468127,0.8600058526446863,0.004004518352211591,4.300029263223432,0.30020925511848706,0.005614817014919881,1.5010462755924352,1.0054260730743407,0.022076982914928593,5.027130365371704,387.05182366090656,44.90062577530085,1935.2591183045329,0.7890717226936254,0.006625179846323225,3.9453586134681267,0.9094782339943425,0.0031267146519715237,4.547391169971712,0.8941374359021792,0.004938454284712677,4.470687179510896,0.9254501120539175,0.010183879164762275,4.627250560269587
adult,transformer/cls,A30,decision_tree,1.0,14,0.7892174934051749,0.010704197737222348,3.9460874670258743,0.8603385167066477,0.0033038344996611474,4.301692583533239,0.30128442164359326,0.00527895156958809,1.5064221082179663,0.8901649951934815,0.03192450784952253,4.450824975967407,293.00434686740243,19.82177348658724,1465.0217343370123,0.7892174934051749,0.010704197737222379,3.9460874670258743,0.9097209869658233,0.0026099260052168493,4.548604934829116,0.8941898158188442,0.007471996859461288,4.470949079094221,0.9259549868103496,0.011416501051215855,4.629774934051748
adult,transformer/cls,A31,decision_tree,1.0,14,0.7856013941514262,0.008246519801,3.9280069707571306,0.8603896643015366,0.002809728787054493,4.301948321507683,0.3012958659859584,0.004598222019296182,1.506479329929792,1.0306715011596679,0.02876152329585504,5.15335750579834,337.75535343260987,34.40185585174862,1688.7767671630493,0.7856013941514262,0.008246519801000008,3.928006970757131,0.9100664601073716,0.0018349179583764506,4.550332300536858,0.8915821599210771,0.005260758889235103,4.4579107996053855,0.9293894549695189,0.006401462473679355,4.646947274847594
adult,transformer/cls,A4,decision_tree,1.0,14,0.7861232144082119,0.005923955360743949,3.9306160720410595,0.8618485416123202,0.004063782956869178,4.309242708061601,0.29932295804513,0.0069423244013303185,1.49661479022565,0.54965238571167,0.025579303312822956,2.7482619285583496,230.0310070956802,28.093433551899565,1150.155035478401,0.7861232144082119,0.005923955360743951,3.9306160720410595,0.9111086132487237,0.0032072731843307127,4.555543066243619,0.891485577795797,0.004594364857226209,4.457427888978985,0.9317130954830904,0.010584229654148791,4.658565477415452
adult,transformer/cls,A5,decision_tree,1.0,14,0.7901154030284322,0.00642783602831838,3.950577015142161,0.8615925318026718,0.003150477922863233,4.307962659013359,0.2996447379554745,0.006269258488923096,1.4982236897773726,0.7027035236358643,0.029030376974041677,3.5135176181793213,288.93095326533506,49.11030351747037,1444.6547663266754,0.7901154030284322,0.006427836028318353,3.950577015142161,0.9106025594360692,0.0024142296295907293,4.553012797180346,0.8943378380492668,0.004550105193970192,4.471689190246334,0.9275374727235309,0.008208172247398058,4.637687363617655
adult,transformer/cls,A6,decision_tree,1.0,14,0.7881757255554932,0.009506440553950743,3.940878627777466,0.860696756203615,0.0021845801194364167,4.303483781018075,0.30025187822688865,0.0054094723553875035,1.5012593911344432,0.8515037536621094,0.019859275096560762,4.257518768310547,324.0304410764149,39.58250130829746,1620.1522053820745,0.7881757255554932,0.009506440553950701,3.940878627777466,0.9100867480699735,0.0015655707202277592,4.550433740349868,0.8933058175033318,0.006406386310723295,4.466529087516659,0.9276047844443196,0.008318499449545085,4.638023922221598
adult,transformer/cls,A7,decision_tree,1.0,14,0.7891925010445704,0.011372926696088009,3.945962505222852,0.8594683460187031,0.004097975411217162,4.297341730093516,0.30018722577495016,0.004537260383161741,1.500936128874751,1.0082198143005372,0.014840959907128646,5.0410990715026855,383.8321986337245,36.67001408412482,1919.1609931686223,0.7891925010445704,0.01137292669608801,3.945962505222852,0.9090603940724549,0.003123032090085675,4.545301970362274,0.8944667782495671,0.007860767927169415,4.472333891247835,0.9243050020891408,0.012044585178388594,4.621525010445704
adult,transformer/cls,A8,decision_tree,1.0,14,0.7881444471316975,0.010792137978322597,3.9407222356584874,0.8619253006685673,0.003735468924520111,4.3096265033428365,0.29905903931029865,0.00672040436868032,1.4952951965514931,0.5331826210021973,0.009844646977061985,2.6659131050109863,223.17247577895122,15.388889744174373,1115.8623788947561,0.7881444471316976,0.010792137978322658,3.940722235658488,0.9110127977981378,0.002690576626089031,4.555063988990689,0.8929074046578405,0.007140761705931139,4.4645370232892025,0.9299955609300616,0.010305375506026776,4.649977804650308
adult,transformer/cls,A9,decision_tree,1.0,14,0.7916117049940388,0.009745158437017818,3.958058524970194,0.8619252842929525,0.003618166467848333,4.309626421464762,0.2997277628256648,0.005777168362001736,1.498638814128324,0.6942813873291016,0.02048941833583406,3.471406936645508,291.43574791958457,30.494488417830727,1457.178739597923,0.7916117049940388,0.009745158437017802,3.958058524970194,0.9107306967735671,0.002738197868251315,4.553653483867835,0.8953276100816435,0.006729140742191285,4.4766380504082175,0.9267967433214107,0.010419888307874178,4.633983716607053
adult,xgboost,A0,decision_tree,1.0,14,0.7978427209741236,0.007791582684213876,3.989213604870618,0.8746707068583204,0.004974629678403098,4.373353534291602,0.27484211055080127,0.0074392666399334725,1.3742105527540063,0.0040798187255859375,9.102673352029047e-05,0.020399093627929688,0.26798419952392577,0.009935312896008788,1.339920997619629,0.7978427209741236,0.0077915826842138766,3.989213604870618,0.9198006659088123,0.003132440448067237,4.599003329544061,0.8954184040158463,0.0038282035404713028,4.4770920200792315,0.9455521086149139,0.0029988513354896,4.727760543074569
adult,xgboost,A1,decision_tree,1.0,14,0.7940367156778538,0.0038820174139234903,3.9701835783892694,0.8718809931679298,0.003236529211365126,4.359404965839649,0.27651631897898393,0.007681638996794633,1.3825815948949196,0.006195211410522461,0.000525105205084786,0.030976057052612305,0.3142326831817627,0.016212078228050042,1.5711634159088135,0.7940367156778538,0.0038820174139234903,3.9701835783892694,0.918010872123842,0.002144369090731136,4.59005436061921,0.8936873212828488,0.001789175360082092,4.468436606414244,0.9437000980223745,0.00340856658177112,4.718500490111873
adult,xgboost,A2,decision_tree,1.0,14,0.7931051941653726,0.005109801081121555,3.9655259708268633,0.8702430583359984,0.003597803316016928,4.351215291679992,0.2860217387838765,0.008981543388907632,1.4301086939193823,0.008049726486206055,0.0005350389947280605,0.04024863243103027,0.43453569412231446,0.02156946804624848,2.1726784706115723,0.7931051941653726,0.005109801081121517,3.9655259708268633,0.9168655508812698,0.0023343548573512133,4.584327754406349,0.89357315288598,0.0025207871973429437,4.4678657644299005,0.9414103883307453,0.0033163537212301695,4.707051941653726
adult,xgboost,A3,decision_tree,1.0,14,0.7840084754374298,0.006980942229743281,3.920042377187149,0.8634608977341225,0.004224697019354108,4.3173044886706125,0.2957644759536035,0.009021879122346331,1.4788223797680176,0.007825183868408202,0.0015706951157002376,0.039125919342041016,0.5169055938720704,0.0472838860705387,2.5845279693603516,0.7840084754374297,0.006980942229743307,3.9200423771871487,0.9125047373427598,0.002719247317666524,4.562523686713799,0.8894852820009376,0.003731626872883613,4.447426410004688,0.9367636175415262,0.004348829714666386,4.683818087707631
australian,mlp/full,A0,decision_tree,1.0,14,0.8561703450285455,0.018276610254351115,4.280851725142727,0.8587059787059786,0.019641118430315564,4.293529893529893,0.330828332952244,0.046729415165307764,1.65414166476122,0.0034288883209228514,0.00035787567454205195,0.017144441604614258,1.4180488586425781,0.1427266542515041,7.090244293212891,0.8561703450285455,0.01827661025435112,4.280851725142727,0.8404727776751896,0.01879444789990944,4.202363888375948,0.8483051655444787,0.033442767327279625,4.241525827722393,0.8333877551020408,0.01625596997311335,4.166938775510204
australian,mlp/full,A1,decision_tree,1.0,14,0.8578485414260892,0.02228169309360951,4.289242707130446,0.8569205569205568,0.022161199679102444,4.284602784602784,0.33384401660404794,0.0401534363242428,1.6692200830202397,0.004091024398803711,0.00042704065446851893,0.020455121994018555,2.7475311756134033,0.45033732132341836,13.737655878067017,0.8578485414260892,0.022281693093609525,4.289242707130446,0.8436453904650755,0.02322276039660436,4.218226952325377,0.8238866851453743,0.0335475820194406,4.119433425726871,0.8660408163265305,0.04127537776523241,4.330204081632653
australian,mlp/full_nd,A0,decision_tree,1.0,14,0.847512254610993,0.026025426899987967,4.237561273054965,0.8478132678132677,0.031676777059738995,4.239066339066339,0.3362397046108399,0.03962363640904707,1.6811985230541995,0.003486347198486328,0.00037349959398294216,0.01743173599243164,1.68027606010437,0.20677020129035006,8.40138030052185,0.847512254610993,0.026025426899987984,4.237561273054965,0.8331075089688891,0.02450103568316002,4.165537544844446,0.826584823311331,0.07149160874090396,4.132924116556655,0.8456326530612245,0.04415187147904427,4.228163265306122
australian,mlp/full_nd,A1,decision_tree,1.0,14,0.8464065875953766,0.027706870405649658,4.232032937976883,0.845995085995086,0.026459215471787274,4.22997542997543,0.34076267289425005,0.043884889386808,1.7038133644712503,0.004060792922973633,0.0003266079311423694,0.020303964614868164,2.4878713130950927,0.5319591991373542,12.439356565475464,0.8464065875953766,0.027706870405649644,4.232032937976883,0.8306293145771338,0.030220036445369813,4.153146572885669,0.8160317820229389,0.041440954558611014,4.080158910114695,0.8497142857142856,0.06505845895845636,4.248571428571428
australian,mlp/full_nd_nn,A0,decision_tree,1.0,14,0.8581563150908169,0.024264937195888146,4.290781575454084,0.8568877968877968,0.02665464557291188,4.284438984438984,0.3412283595126625,0.06482368573268457,1.7061417975633124,0.0030878067016601564,0.00041190628545447405,0.015439033508300781,2.3269703865051268,2.7292609545674256,11.634851932525635,0.8581563150908169,0.024264937195888115,4.290781575454084,0.8447587225908613,0.02403581220206309,4.2237936129543066,0.8222707263777339,0.044764410285238636,4.11135363188867,0.8700408163265306,0.022141869629065974,4.350204081632653
australian,mlp/full_nd_nn,A1,decision_tree,1.0,14,0.8526320594869359,0.03014990651698947,4.26316029743468,0.8532841932841932,0.029375060257052513,4.2664209664209665,0.3499331935600801,0.06020124301256717,1.7496659678004005,0.003258085250854492,4.5597389632286725e-05,0.01629042625427246,3.5198741912841798,3.939567769396842,17.5993709564209,0.8526320594869359,0.030149906516989483,4.26316029743468,0.8369485611753653,0.033559364247888065,4.184742805876827,0.8294943354517823,0.033610773869295174,4.1474716772589115,0.8458775510204081,0.04907948996129105,4.2293877551020405
australian,mlp/simple,A0,decision_tree,1.0,14,0.8561703450285455,0.018276610254351115,4.280851725142727,0.8587059787059786,0.019641118430315564,4.293529893529893,0.330828332952244,0.046729415165307764,1.65414166476122,0.0030949592590332033,6.687830261031615e-05,0.015474796295166016,0.0,0.0,0.0,0.8561703450285455,0.01827661025435112,4.280851725142727,0.8404727776751896,0.01879444789990944,4.202363888375948,0.8483051655444787,0.033442767327279625,4.241525827722393,0.8333877551020408,0.01625596997311335,4.166938775510204
australian,mlp/simple,A1,decision_tree,1.0,14,0.8578485414260892,0.02228169309360951,4.289242707130446,0.8569205569205568,0.022161199679102444,4.284602784602784,0.33384401660404794,0.0401534363242428,1.6692200830202397,0.004599666595458985,0.0011755258881513274,0.022998332977294922,0.0,0.0,0.0,0.8578485414260892,0.022281693093609525,4.289242707130446,0.8436453904650755,0.02322276039660436,4.218226952325377,0.8238866851453743,0.0335475820194406,4.119433425726871,0.8660408163265305,0.04127537776523241,4.330204081632653
australian,mlp/simple_nd,A0,decision_tree,1.0,14,0.847512254610993,0.026025426899987967,4.237561273054965,0.8478132678132677,0.031676777059738995,4.239066339066339,0.3362397046108399,0.03962363640904707,1.6811985230541995,0.003337240219116211,0.0002702040788928373,0.016686201095581055,0.0,0.0,0.0,0.847512254610993,0.026025426899987984,4.237561273054965,0.8331075089688891,0.02450103568316002,4.165537544844446,0.826584823311331,0.07149160874090396,4.132924116556655,0.8456326530612245,0.04415187147904427,4.228163265306122
australian,mlp/simple_nd,A1,decision_tree,1.0,14,0.8464065875953766,0.027706870405649658,4.232032937976883,0.845995085995086,0.026459215471787274,4.22997542997543,0.34076267289425005,0.043884889386808,1.7038133644712503,0.004084539413452148,0.00019480624632701906,0.020422697067260742,0.0,0.0,0.0,0.8464065875953766,0.027706870405649644,4.232032937976883,0.8306293145771338,0.030220036445369813,4.153146572885669,0.8160317820229389,0.041440954558611014,4.080158910114695,0.8497142857142856,0.06505845895845636,4.248571428571428
australian,mlp/simple_nd_nn,A0,decision_tree,1.0,14,0.8581563150908169,0.024264937195888146,4.290781575454084,0.8568877968877968,0.02665464557291188,4.284438984438984,0.3412283595126625,0.06482368573268457,1.7061417975633124,0.0028768062591552736,0.00018878659975501305,0.014384031295776367,0.0,0.0,0.0,0.8581563150908169,0.024264937195888115,4.290781575454084,0.8447587225908613,0.02403581220206309,4.2237936129543066,0.8222707263777339,0.044764410285238636,4.11135363188867,0.8700408163265306,0.022141869629065974,4.350204081632653
australian,mlp/simple_nd_nn,A1,decision_tree,1.0,14,0.8526320594869359,0.03014990651698947,4.26316029743468,0.8532841932841932,0.029375060257052513,4.2664209664209665,0.3499331935600801,0.06020124301256717,1.7496659678004005,0.0033609867095947266,0.0001835926783715428,0.016804933547973633,0.0,0.0,0.0,0.8526320594869359,0.030149906516989483,4.26316029743468,0.8369485611753653,0.033559364247888065,4.184742805876827,0.8294943354517823,0.033610773869295174,4.1474716772589115,0.8458775510204081,0.04907948996129105,4.2293877551020405
australian,transformer/cls,A0,decision_tree,1.0,14,0.8553868269676987,0.027442716466665257,4.276934134838494,0.8568714168714168,0.023516635550748812,4.284357084357084,0.325385146661185,0.0442688115982841,1.626925733305925,0.00915985107421875,0.00014662077741357845,0.04579925537109375,4.155611530014926,1.0148129837461268,20.77805765007463,0.8553868269676987,0.02744271646666529,4.276934134838494,0.8387934878011076,0.0317383227848135,4.193967439005538,0.8390454042081948,0.02002253182239513,4.195227021040974,0.8415510204081633,0.06950314535084709,4.207755102040816
